"No."	"PosX"	"PosY"	"PosZ"	"FrontX"	"FrontY"	"FrontZ"	"LeftX"	"LeftY"	"LeftZ"	"UpX"	"UpY"	"UpZ"
22731	6.632467	11.768065	73.627248	-0.962202	0.241547	-0.125790	0.193443	0.931303	0.308632	0.191698	0.272633	-0.942827
22732	6.584373	11.780130	73.620809	-0.961549	0.240915	-0.131844	0.191188	0.931849	0.308391	0.197155	0.271326	-0.942079
22733	6.536309	11.792166	73.614068	-0.960862	0.240265	-0.137900	0.188922	0.932392	0.308147	0.202614	0.270034	-0.941291
22734	6.488279	11.804169	73.607024	-0.960141	0.239596	-0.143958	0.186642	0.932933	0.307898	0.208075	0.268757	-0.940465
22735	6.440289	11.816136	73.599677	-0.959384	0.238907	-0.150019	0.184348	0.933472	0.307645	0.213538	0.267494	-0.939600
22736	6.392345	11.828065	73.592027	-0.958592	0.238200	-0.156083	0.182041	0.934009	0.307388	0.219003	0.266247	-0.938696
22737	6.344444	11.839956	73.584073	-0.957765	0.237474	-0.162147	0.179721	0.934544	0.307128	0.224468	0.265015	-0.937753
22738	6.296577	11.851815	73.575817	-0.956903	0.236730	-0.168213	0.177388	0.935077	0.306862	0.229935	0.263799	-0.936771
22739	6.248750	11.863638	73.567257	-0.956005	0.235967	-0.174280	0.175041	0.935608	0.306592	0.235403	0.262598	-0.935750
22740	6.200968	11.875423	73.558395	-0.955072	0.235186	-0.180349	0.172680	0.936136	0.306318	0.240873	0.261413	-0.934689
22741	6.153237	11.887168	73.549228	-0.954102	0.234386	-0.186419	0.170305	0.936662	0.306039	0.246343	0.260244	-0.933589
22742	6.105561	11.898868	73.539759	-0.953097	0.233566	-0.192491	0.167916	0.937186	0.305756	0.251814	0.259093	-0.932449
22743	6.057940	11.910525	73.529985	-0.952057	0.232729	-0.198557	0.165514	0.937707	0.305469	0.257280	0.257960	-0.931270
22744	6.010365	11.922143	73.519909	-0.950981	0.231874	-0.204622	0.163099	0.938225	0.305177	0.262744	0.256844	-0.930052
22745	5.962839	11.933721	73.509529	-0.949868	0.231000	-0.210687	0.160670	0.938740	0.304880	0.268208	0.255745	-0.928795
22746	5.915369	11.945255	73.498846	-0.948719	0.230108	-0.216753	0.158226	0.939253	0.304578	0.273671	0.254663	-0.927497
22747	5.867960	11.956743	73.487860	-0.947534	0.229197	-0.222819	0.155767	0.939764	0.304271	0.279135	0.253599	-0.926159
22748	5.820617	11.968181	73.476570	-0.946312	0.228268	-0.228885	0.153292	0.940272	0.303959	0.284598	0.252553	-0.924781
22749	5.773342	11.979570	73.464977	-0.945053	0.227320	-0.234948	0.150804	0.940776	0.303642	0.290058	0.251526	-0.923364
22750	5.726122	11.990915	73.453081	-0.943757	0.226355	-0.241010	0.148301	0.941278	0.303319	0.295516	0.250517	-0.921906
22751	5.678964	12.002214	73.440881	-0.942424	0.225372	-0.247072	0.145783	0.941777	0.302990	0.300972	0.249527	-0.920409
22752	5.631871	12.013464	73.428378	-0.941054	0.224370	-0.253133	0.143249	0.942273	0.302656	0.306428	0.248554	-0.918870
22753	5.584850	12.024662	73.415573	-0.939646	0.223349	-0.259193	0.140700	0.942766	0.302316	0.311881	0.247602	-0.917292
22754	5.537907	12.035806	73.402465	-0.938200	0.222310	-0.265251	0.138134	0.943256	0.301970	0.317331	0.246668	-0.915672
22755	5.491043	12.046894	73.389054	-0.936718	0.221253	-0.271305	0.135553	0.943743	0.301619	0.322776	0.245755	-0.914013
