"No."	"PosX"	"PosY"	"PosZ"	"FrontX"	"FrontY"	"FrontZ"	"LeftX"	"LeftY"	"LeftZ"	"UpX"	"UpY"	"UpZ"
4600	-59.717717	28.101316	-36.437872	0.578329	-0.782369	0.231160	0.739400	0.382956	-0.553744	0.344708	0.491166	0.799958
4601	-59.688824	28.062179	-36.426320	0.577448	-0.783085	0.230938	0.737597	0.379120	-0.558766	0.350008	0.492997	0.796523
4602	-59.659974	28.023007	-36.414778	0.576576	-0.783793	0.230714	0.735751	0.375289	-0.563763	0.355289	0.494801	0.793059
4603	-59.631169	27.983798	-36.403248	0.575715	-0.784492	0.230489	0.733864	0.371463	-0.568735	0.360550	0.496577	0.789566
4604	-59.602408	27.944553	-36.391729	0.574864	-0.785182	0.230261	0.731934	0.367642	-0.573682	0.365791	0.498326	0.786046
4605	-59.573689	27.905275	-36.380221	0.574023	-0.785864	0.230032	0.729964	0.363827	-0.578604	0.371012	0.500047	0.782498
4606	-59.545010	27.865964	-36.368725	0.573192	-0.786538	0.229802	0.727953	0.360018	-0.583499	0.376211	0.501742	0.778922
4607	-59.516372	27.826620	-36.357240	0.572370	-0.787204	0.229570	0.725903	0.356214	-0.588368	0.381390	0.503410	0.775319
4608	-59.487776	27.787242	-36.345767	0.571558	-0.787861	0.229337	0.723811	0.352416	-0.593212	0.386547	0.505051	0.771690
4609	-59.459221	27.747830	-36.334306	0.570757	-0.788511	0.229101	0.721680	0.348625	-0.598029	0.391682	0.506666	0.768033
4610	-59.430706	27.708387	-36.322857	0.569964	-0.789153	0.228864	0.719510	0.344840	-0.602819	0.396795	0.508255	0.764350
4611	-59.402229	27.668912	-36.311419	0.569181	-0.789787	0.228626	0.717302	0.341061	-0.607582	0.401885	0.509818	0.760641
4612	-59.373790	27.629407	-36.299994	0.568408	-0.790413	0.228386	0.715055	0.337289	-0.612318	0.406952	0.511354	0.756906
4613	-59.345391	27.589869	-36.288580	0.567644	-0.791032	0.228144	0.712769	0.333524	-0.617027	0.411996	0.512865	0.753146
4614	-59.317031	27.550300	-36.277179	0.566889	-0.791643	0.227901	0.710446	0.329765	-0.621708	0.417017	0.514351	0.749360
4615	-59.288708	27.510701	-36.265789	0.566144	-0.792246	0.227656	0.708086	0.326014	-0.626362	0.422014	0.515811	0.745549
4616	-59.260420	27.471073	-36.254412	0.565408	-0.792842	0.227410	0.705689	0.322270	-0.630987	0.426986	0.517246	0.741714
4617	-59.232169	27.431415	-36.243048	0.564680	-0.793431	0.227163	0.703256	0.318533	-0.635585	0.431934	0.518656	0.737855
4618	-59.203955	27.391728	-36.231696	0.563963	-0.794013	0.226913	0.700786	0.314803	-0.640154	0.436858	0.520041	0.733971
4619	-59.175778	27.352011	-36.220356	0.563254	-0.794587	0.226662	0.698281	0.311081	-0.644695	0.441756	0.521401	0.730063
4620	-59.147635	27.312265	-36.209029	0.562554	-0.795155	0.226410	0.695740	0.307367	-0.649208	0.446630	0.522737	0.726132
4621	-59.119526	27.272493	-36.197715	0.561863	-0.795715	0.226156	0.693165	0.303661	-0.653691	0.451477	0.524049	0.722178
4622	-59.091451	27.232693	-36.186413	0.561181	-0.796269	0.225901	0.690556	0.299963	-0.658145	0.456299	0.525336	0.718201
4623	-59.063411	27.192864	-36.175124	0.560508	-0.796815	0.225645	0.687911	0.296273	-0.662571	0.461094	0.526600	0.714202
4624	-59.035405	27.153008	-36.163848	0.559844	-0.797355	0.225386	0.685234	0.292591	-0.666967	0.465864	0.527840	0.710180
4625	-59.007431	27.113125	-36.152585	0.559189	-0.797888	0.225126	0.682522	0.288917	-0.671334	0.470607	0.529056	0.706136
4626	-58.979489	27.073217	-36.141335	0.558542	-0.798415	0.224866	0.679779	0.285253	-0.675671	0.475322	0.530250	0.702071
4627	-58.951579	27.033283	-36.130098	0.557904	-0.798935	0.224603	0.677003	0.281596	-0.679978	0.480011	0.531419	0.697985
4628	-58.923702	26.993321	-36.118874	0.557274	-0.799448	0.224339	0.674195	0.277949	-0.684256	0.484672	0.532566	0.693877
4629	-58.895857	26.953334	-36.107663	0.556653	-0.799955	0.224073	0.671354	0.274310	-0.688504	0.489306	0.533690	0.689749
4630	-58.868041	26.913323	-36.096466	0.556041	-0.800456	0.223806	0.668483	0.270681	-0.692721	0.493913	0.534792	0.685601
4631	-58.840255	26.873287	-36.085282	0.555436	-0.800950	0.223538	0.665581	0.267061	-0.696908	0.498490	0.535871	0.681432
4632	-58.812500	26.833227	-36.074112	0.554840	-0.801438	0.223269	0.662649	0.263450	-0.701064	0.503040	0.536927	0.677245
4633	-58.784775	26.793141	-36.062955	0.554253	-0.801920	0.222997	0.659686	0.259848	-0.705190	0.507561	0.537962	0.673037
4634	-58.757079	26.753031	-36.051811	0.553674	-0.802396	0.222725	0.656694	0.256256	-0.709286	0.512054	0.538975	0.668810
4635	-58.729412	26.712899	-36.040682	0.553103	-0.802865	0.222450	0.653672	0.252674	-0.713351	0.516517	0.539966	0.664565
4636	-58.701771	26.672743	-36.029566	0.552540	-0.803329	0.222175	0.650622	0.249101	-0.717384	0.520951	0.540935	0.660302
4637	-58.674159	26.632565	-36.018464	0.551985	-0.803787	0.221899	0.647544	0.245538	-0.721386	0.525356	0.541884	0.656020
4638	-58.646576	26.592363	-36.007376	0.551439	-0.804238	0.221620	0.644437	0.241985	-0.725358	0.529732	0.542811	0.651721
4639	-58.619020	26.552138	-35.996301	0.550901	-0.804684	0.221340	0.641303	0.238443	-0.729298	0.534078	0.543717	0.647404
4640	-58.591490	26.511891	-35.985241	0.550370	-0.805124	0.221059	0.638141	0.234910	-0.733207	0.538394	0.544603	0.643070
4641	-58.563986	26.471624	-35.974195	0.549848	-0.805559	0.220777	0.634953	0.231388	-0.737085	0.542680	0.545468	0.638720
4642	-58.536507	26.431334	-35.963163	0.549333	-0.805987	0.220493	0.631739	0.227876	-0.740931	0.546936	0.546312	0.634354
4643	-58.509056	26.391023	-35.952145	0.548827	-0.806410	0.220208	0.628499	0.224375	-0.744745	0.551161	0.547136	0.629971
4644	-58.481629	26.350690	-35.941142	0.548328	-0.806828	0.219921	0.625232	0.220884	-0.748528	0.555356	0.547941	0.625572
4645	-58.454227	26.310337	-35.930152	0.547837	-0.807240	0.219633	0.621941	0.217405	-0.752279	0.559521	0.548725	0.621158
4646	-58.426848	26.269965	-35.919178	0.547354	-0.807646	0.219343	0.618626	0.213936	-0.755998	0.563654	0.549490	0.616729
4647	-58.399493	26.229572	-35.908218	0.546879	-0.808047	0.219053	0.615286	0.210478	-0.759686	0.567756	0.550236	0.612286
4648	-58.372163	26.189158	-35.897272	0.546411	-0.808442	0.218760	0.611922	0.207031	-0.763341	0.571827	0.550962	0.607828
4649	-58.344856	26.148725	-35.886341	0.545951	-0.808832	0.218467	0.608535	0.203595	-0.766965	0.575867	0.551670	0.603355
4650	-58.317572	26.108272	-35.875425	0.545499	-0.809217	0.218171	0.605124	0.200170	-0.770556	0.579876	0.552358	0.598869
4651	-58.290309	26.067802	-35.864524	0.545054	-0.809597	0.217875	0.601692	0.196757	-0.774115	0.583852	0.553028	0.594371
4652	-58.263068	26.027312	-35.853637	0.544617	-0.809971	0.217578	0.598237	0.193355	-0.777642	0.587797	0.553679	0.589859
4653	-58.235850	25.986803	-35.842765	0.544187	-0.810340	0.217278	0.594759	0.189965	-0.781137	0.591711	0.554313	0.585334
4654	-58.208654	25.946275	-35.831908	0.543765	-0.810704	0.216977	0.591261	0.186586	-0.784600	0.595593	0.554928	0.580796
4655	-58.181478	25.905730	-35.821067	0.543350	-0.811063	0.216675	0.587741	0.183219	-0.788030	0.599442	0.555525	0.576247
4656	-58.154321	25.865167	-35.810241	0.542942	-0.811416	0.216372	0.584202	0.179864	-0.791427	0.603260	0.556105	0.571687
4657	-58.127185	25.824587	-35.799429	0.542542	-0.811765	0.216068	0.580642	0.176521	-0.794793	0.607045	0.556667	0.567115
4658	-58.100070	25.783989	-35.788633	0.542150	-0.812109	0.215761	0.577061	0.173190	-0.798126	0.610798	0.557211	0.562532
4659	-58.072974	25.743374	-35.777852	0.541764	-0.812448	0.215454	0.573462	0.169871	-0.801427	0.614518	0.557739	0.557938
4660	-58.045897	25.702742	-35.767087	0.541386	-0.812781	0.215145	0.569844	0.166564	-0.804695	0.618206	0.558250	0.553334
4661	-58.018838	25.662094	-35.756338	0.541015	-0.813110	0.214834	0.566207	0.163269	-0.807931	0.621861	0.558744	0.548720
4662	-57.991797	25.621430	-35.745604	0.540652	-0.813434	0.214523	0.562553	0.159986	-0.811134	0.625484	0.559222	0.544097
4663	-57.964776	25.580749	-35.734885	0.540295	-0.813754	0.214209	0.558880	0.156716	-0.814305	0.629074	0.559683	0.539464
4664	-57.937772	25.540052	-35.724182	0.539946	-0.814068	0.213895	0.555190	0.153458	-0.817444	0.632631	0.560128	0.534822
4665	-57.910785	25.499340	-35.713495	0.539604	-0.814378	0.213579	0.551483	0.150213	-0.820550	0.636156	0.560557	0.530171
4666	-57.883814	25.458613	-35.702824	0.539269	-0.814683	0.213262	0.547760	0.146981	-0.823623	0.639647	0.560971	0.525513
4667	-57.856859	25.417871	-35.692168	0.538941	-0.814983	0.212943	0.544021	0.143761	-0.826664	0.643105	0.561369	0.520847
4668	-57.829922	25.377113	-35.681529	0.538620	-0.815279	0.212623	0.540266	0.140554	-0.829673	0.646530	0.561751	0.516172
4669	-57.803001	25.336340	-35.670905	0.538306	-0.815570	0.212301	0.536495	0.137360	-0.832650	0.649923	0.562119	0.511491
4670	-57.776095	25.295554	-35.660298	0.538000	-0.815857	0.211978	0.532710	0.134178	-0.835594	0.653282	0.562472	0.506803
4671	-57.749203	25.254753	-35.649707	0.537700	-0.816138	0.211653	0.528910	0.131010	-0.838505	0.656607	0.562809	0.502108
